dataSplit,map,shuffle,reduce,dataCombine,dataLocality,networkFault,networkTraffic,CPUusage,Musage,makespan
0.56072015,0.49764335,0.7424848,0.9375863,0.8461858,1,0,0.5168876,0.5886563,0.7844241,0.5035904
0.5594645,0.6554504,0.7033663,0.9750794,0.91310966,0,1,0.42276812,0.4237218,0.88027346,0.5597669
0.31726584,0.9072164,0.25010195,0.9721752,0.92233205,0,1,0.10630249,0.13674533,0.9251327,0.8564687
0.43076417,0.8283616,0.5398231,0.98133934,0.9233311,0,1,0.28800768,0.2742342,0.90192556,0.7745014
0.44305545,0.82778615,0.46628794,0.9851612,0.92475444,0,1,0.23921482,0.28205118,0.92094296,0.7781767
0.7162102,0.38139084,0.86801124,0.9749375,0.8345669,1,0,0.74506617,0.7241833,0.7980734,0.31127733
0.51935446,0.71305084,0.5919857,0.95126307,0.88102293,0,1,0.39897174,0.42889243,0.857837,0.6121981
0.68771315,0.38225484,0.8636456,0.9576921,0.8280674,1,0,0.75140786,0.7469286,0.7518872,0.34120852
0.7661091,0.20791623,0.9358035,0.95605797,0.7667198,1,0,0.8758611,0.8789704,0.6712236,0.19837162
0.55733806,0.63159597,0.7452282,0.9810783,0.9179104,0,1,0.47976473,0.48335075,0.8811694,0.5877045
0.7478791,0.3151029,0.9091588,0.9669287,0.83878857,1,0,0.8283329,0.8235021,0.7556935,0.26333657
0.27787602,0.92626995,0.20781027,0.974968,0.94443274,0,1,0.07094377,0.08865451,0.9368192,0.8869848
0.2955068,0.92759717,0.2528654,0.97766125,0.93673295,0,1,0.08761527,0.111791514,0.94241315,0.8746992
0.21555603,0.9504435,0.14855462,0.9602478,0.9399884,0,1,0.05340104,0.07055828,0.93340594,0.929215
0.28286013,0.924373,0.1820354,0.9552261,0.8926706,0,1,0.099773906,0.12329228,0.8976592,0.86306286
0.6236203,0.50717854,0.80830777,0.96141773,0.86828643,1,0,0.6216902,0.57632697,0.83690065,0.40475154
0.35163578,0.9096258,0.3252762,0.97450805,0.91488326,0,1,0.14215451,0.1567633,0.9238,0.8456892
0.704178,0.40876642,0.8665287,0.96899897,0.8522265,1,0,0.7458145,0.7503397,0.81892717,0.35851616
0.43404368,0.7839028,0.53060585,0.96716017,0.91070044,0,1,0.29859072,0.37132174,0.8805883,0.738971
0.23926869,0.9536713,0.22573361,0.98251796,0.9688573,0,1,0.058216866,0.069123894,0.963073,0.91400826
0.2798753,0.94960076,0.21804377,0.984091,0.9561448,0,1,0.06364074,0.09904374,0.9610792,0.90179986
0.8162538,0.14368604,0.9556892,0.96040267,0.7639523,1,0,0.9213831,0.9063045,0.66375846,0.13100429
0.6007035,0.68211627,0.74014205,0.9802656,0.91497016,0,1,0.502627,0.5542105,0.9048998,0.5256105
0.7106143,0.33424327,0.85876215,0.9585876,0.80548114,1,0,0.7657624,0.7682328,0.71898586,0.30176768
0.30576095,0.9461376,0.26677516,0.9878902,0.9446475,0,1,0.084547676,0.09545504,0.95720637,0.89474106
0.37066627,0.89399564,0.34167492,0.9794458,0.9350635,0,1,0.15714587,0.17244041,0.9226088,0.83422184
0.21291302,0.9632636,0.16307458,0.9760497,0.9660724,0,1,0.041984353,0.057530575,0.96309006,0.9311398
0.5616335,0.6521214,0.61758965,0.9539624,0.85155773,0,1,0.4761974,0.47146198,0.82128173,0.5523646
0.6341281,0.5948057,0.788962,0.9667787,0.8765234,1,0,0.61152667,0.64060247,0.8574298,0.45367363
0.33559814,0.89554274,0.2900066,0.97694165,0.9385742,0,1,0.114747055,0.12863882,0.9238805,0.852188
0.48209068,0.74504286,0.6427025,0.9776333,0.92156225,0,1,0.3620445,0.40079758,0.8926761,0.7086691
0.68040144,0.5284977,0.8290859,0.97967213,0.8737135,1,0,0.65741956,0.66635925,0.8581847,0.37556434
0.30464846,0.8754793,0.25276852,0.9658044,0.91989243,0,1,0.10810749,0.15428539,0.90614504,0.86573905
0.4627056,0.74484843,0.52627456,0.93568146,0.84818894,0,1,0.33259282,0.3661795,0.8461707,0.6850209
0.56533283,0.6645451,0.6677246,0.9732983,0.893977,0,1,0.45141357,0.46613237,0.87452924,0.59399617
0.35260355,0.87564224,0.3824584,0.97762096,0.9432015,0,1,0.13369521,0.19947286,0.9368564,0.8283596
0.55283886,0.6869574,0.6799992,0.97250426,0.8883115,0,1,0.41486886,0.45372814,0.88629454,0.5926053
0.14758992,0.98688525,0.08285888,0.9890217,0.98206854,0,1,0.015078575,0.024086237,0.98161674,0.97350925
0.5179799,0.7164067,0.6314343,0.97548723,0.91697985,0,1,0.36028284,0.3659261,0.8948274,0.62354034
0.68850213,0.54587096,0.8590757,0.9845161,0.9029563,1,0,0.68572813,0.657364,0.8820958,0.4266372
0.43146694,0.8746043,0.4279064,0.9881406,0.9310964,0,1,0.20209467,0.20363507,0.9358875,0.7768161
0.22812903,0.9600401,0.14025752,0.9768821,0.9342824,0,1,0.048016276,0.0731499,0.9472384,0.9194891
0.6466191,0.5519202,0.7805357,0.97314316,0.87633646,1,1,0.5981959,0.6210825,0.8515776,0.47326916
0.5366118,0.6804458,0.6172722,0.9460786,0.8553133,0,1,0.4318257,0.4626197,0.853554,0.5698568
0.5673812,0.6013082,0.697773,0.9779394,0.88100773,0,1,0.4862938,0.48162052,0.84706414,0.57211345
0.5647011,0.5989074,0.6985759,0.9341966,0.8425213,1,1,0.49150607,0.49372974,0.8183608,0.50976515
0.43208894,0.85438144,0.44758463,0.96209687,0.9112881,0,1,0.25217625,0.2679993,0.910884,0.78302026
0.2656363,0.92156345,0.2121911,0.957002,0.91477686,0,1,0.08515176,0.10776442,0.9155379,0.8910332
0.23752822,0.95856094,0.18178095,0.9756789,0.9390563,0,1,0.05785518,0.07152017,0.9468199,0.91899997
0.54612005,0.6068952,0.6611133,0.93857914,0.8569961,0,1,0.45253387,0.52304703,0.82239145,0.54264855
0.3007734,0.93731266,0.25436017,0.9742388,0.9430357,0,1,0.09028808,0.099700555,0.94631135,0.87374234
0.342658,0.91225755,0.31587484,0.97008944,0.9265172,0,1,0.14944883,0.14879565,0.92402107,0.8512999
0.6118756,0.5180336,0.7637042,0.9544131,0.83927226,1,0,0.567797,0.58242154,0.8039977,0.43189296
0.40786955,0.85364974,0.4223449,0.97472346,0.9280864,0,1,0.20071845,0.2223251,0.91709167,0.7747993
0.5086266,0.6877983,0.5836645,0.96580464,0.8580141,0,1,0.36351,0.42524981,0.857537,0.6302815
0.725447,0.3489792,0.8764933,0.9603461,0.83556026,1,0,0.7817347,0.7745354,0.7410654,0.2984262
0.5380294,0.6051998,0.71181494,0.9751302,0.89801866,0,1,0.48472592,0.4828611,0.8599867,0.5844367
0.61931014,0.51615274,0.7822296,0.9631002,0.87600344,1,1,0.5762104,0.6144675,0.83541423,0.46099168
0.61351496,0.4884672,0.7890351,0.9603816,0.8617998,1,0,0.61429584,0.67535865,0.7947063,0.4786301
0.64766383,0.5258072,0.81248367,0.9659978,0.8535747,1,0,0.6374187,0.6663796,0.8204449,0.41334364
0.714649,0.44144577,0.8835223,0.9783828,0.8631114,1,0,0.7375374,0.75515085,0.84251875,0.3465634
0.53815055,0.66215026,0.7065658,0.98145103,0.91085666,0,1,0.45792323,0.4739257,0.8728582,0.6296218
0.43737754,0.87417376,0.47141856,0.98184085,0.93598515,0,1,0.20492429,0.23687239,0.9420836,0.75857633
0.34999153,0.90071297,0.304064,0.9547597,0.906457,0,1,0.15334187,0.16510235,0.9098801,0.8349939
0.6039543,0.4762906,0.7430297,0.90542555,0.78381616,1,0,0.6144578,0.6007509,0.7342789,0.4251982
0.31288302,0.9112769,0.3528215,0.9858515,0.9679575,0,1,0.11239256,0.1523099,0.94722116,0.8875356
0.40540546,0.7827163,0.49387372,0.9589309,0.8984742,0,1,0.23481618,0.30193517,0.88685334,0.766687
0.68021727,0.37844428,0.83803266,0.96688455,0.79285896,1,0,0.73876834,0.730355,0.7448923,0.3410111
0.43201134,0.8579827,0.45339143,0.96748704,0.92146814,0,1,0.24101771,0.2524475,0.912613,0.7547438
0.6588088,0.4590055,0.82221556,0.95257777,0.8220927,1,0,0.69500005,0.6513786,0.77823186,0.38760477
0.6832053,0.46778423,0.8338117,0.9783252,0.8889205,1,0,0.65420294,0.67592055,0.84498507,0.40559608
0.49544835,0.5929443,0.6237682,0.9185733,0.8399491,0,1,0.42452127,0.46251407,0.78811675,0.5937141
0.48605278,0.7568807,0.5639973,0.9600512,0.8771229,0,1,0.33932605,0.39029974,0.86775064,0.68410677
0.5037505,0.7390132,0.6095962,0.9745039,0.919584,0,1,0.3526396,0.39194837,0.89453626,0.6564318
0.5667806,0.62346536,0.66389483,0.95715564,0.8392373,0,1,0.47644025,0.5020758,0.82323664,0.53551084
0.43601102,0.81947714,0.4947054,0.9616492,0.9119405,0,1,0.24198943,0.24115165,0.90707636,0.7233567
0.4771295,0.7560149,0.6045977,0.9816446,0.92395127,0,1,0.3622263,0.34899628,0.88355315,0.71821225
0.6529204,0.43295208,0.8353102,0.9633195,0.8594328,1,0,0.681828,0.72500813,0.7887579,0.43497512
0.53319,0.66032434,0.63088936,0.93955725,0.84615207,0,1,0.4339836,0.42579117,0.82020074,0.5885665
0.7031461,0.3412871,0.8832224,0.96541923,0.8487054,1,0,0.77420795,0.75188416,0.7658999,0.32363042
0.7772256,0.2040021,0.92893124,0.960146,0.80614996,1,0,0.86137086,0.8702827,0.6992252,0.20656879
0.3557575,0.83718777,0.40711427,0.9484405,0.91580033,0,1,0.19925964,0.2193643,0.89032876,0.80035704
0.46140638,0.7489615,0.6150774,0.97324073,0.93010783,0,1,0.3293461,0.3533132,0.88816106,0.71136284
0.34704667,0.8979214,0.35742697,0.9791758,0.94543314,0,1,0.12702376,0.1615273,0.9448695,0.8394511
0.73402864,0.32567316,0.90923685,0.9702266,0.86432326,1,0,0.7777937,0.79355186,0.820144,0.27124968
0.67291754,0.41059038,0.83747625,0.9602051,0.84567726,1,0,0.69036067,0.7166478,0.77644336,0.38978544
0.7586123,0.27432734,0.9010054,0.96043676,0.78078127,1,0,0.83272755,0.8034918,0.7353801,0.23542425
0.4511512,0.7739018,0.53020865,0.9487882,0.8865049,0,1,0.31333578,0.35685685,0.86730516,0.7055892
0.13270667,0.986722,0.066312216,0.98625654,0.9597204,0,1,0.015264582,0.02258478,0.97094494,0.9665533
0.40807134,0.8532471,0.47161466,0.9773277,0.9363595,0,1,0.19134924,0.2039975,0.93395215,0.74455607
0.46568772,0.80134976,0.50073105,0.9635065,0.90842825,0,1,0.2848035,0.2975685,0.88756096,0.72324127
0.39822954,0.82248205,0.39309743,0.97301006,0.9021237,0,1,0.20195386,0.23056819,0.8864385,0.78543574
0.12318862,0.9745947,0.07671384,0.9636463,0.9505341,0,1,0.021816744,0.031058623,0.9502044,0.9617121
0.29523417,0.9318757,0.2349469,0.9740557,0.93826663,0,1,0.08703136,0.09575882,0.93935746,0.87432396
0.520509,0.7407223,0.6307774,0.9721323,0.8867146,0,1,0.3910821,0.4392139,0.8844678,0.6466122
0.23255956,0.9684339,0.14494139,0.9852577,0.9557379,0,1,0.048380584,0.06492845,0.9611786,0.93516326
0.6075859,0.44452062,0.79056317,0.956108,0.84446114,1,0,0.5877812,0.59600276,0.7970233,0.42237443
0.33126718,0.88843876,0.3416061,0.9846381,0.94704896,0,1,0.109370366,0.16954428,0.94680214,0.86039007
0.61169463,0.6309837,0.7559489,0.97791636,0.89014584,1,1,0.54866165,0.59508395,0.8618425,0.49922195
0.21370462,0.9538745,0.13239212,0.9753725,0.9485521,0,1,0.043361448,0.06408865,0.9463483,0.93687314
0.77888435,0.17113109,0.94095486,0.93589795,0.73616916,1,0,0.89571774,0.8922904,0.6251909,0.17137931
0.5887176,0.68863374,0.7332514,0.9852133,0.91801935,0,1,0.46527788,0.4592933,0.90336317,0.5792225
0.46499577,0.7522456,0.5094581,0.93176,0.8373384,0,1,0.30814934,0.32836404,0.85329527,0.6419372
0.45271856,0.7981021,0.51492786,0.97144526,0.90677553,0,1,0.25250295,0.27544597,0.910788,0.6674159
0.29563648,0.9022995,0.26920936,0.9720175,0.9339826,0,1,0.10222722,0.14533383,0.9201002,0.88208014
0.4645646,0.73712325,0.58455807,0.9709805,0.9261018,0,1,0.28524587,0.34664258,0.8902989,0.69179726
0.5205771,0.66970533,0.6505975,0.97339785,0.904928,0,1,0.3911401,0.44012326,0.89345384,0.6143215
0.63092685,0.6047435,0.7561386,0.9752623,0.8908633,0,1,0.5704032,0.6039167,0.8677592,0.4835168
0.6000293,0.4988233,0.7327488,0.931372,0.78505075,1,0,0.5814337,0.56917846,0.7743804,0.445606
0.54396105,0.69898295,0.67867017,0.9766357,0.9119739,0,1,0.44546407,0.4346664,0.88006794,0.6035303
0.5267351,0.7272351,0.5981197,0.951994,0.8686228,0,1,0.38864213,0.42075893,0.87372845,0.6376055
0.5585597,0.66854185,0.68113905,0.9585883,0.85895836,0,1,0.4671199,0.5130256,0.8499074,0.57699305
0.83105403,0.122715965,0.96581155,0.9664433,0.77242327,1,0,0.9313444,0.935152,0.67466646,0.11350873
0.612386,0.61358887,0.75274533,0.9774804,0.88254684,1,1,0.5421549,0.53282905,0.8586274,0.5031558
0.5449639,0.70446473,0.6761297,0.96860665,0.9055867,0,1,0.45685127,0.45449004,0.87718564,0.602606
0.44502452,0.8246136,0.4925243,0.9767397,0.93068343,0,1,0.24073282,0.27251333,0.9223377,0.73719686
0.36978263,0.8441513,0.36403114,0.95454437,0.90615064,0,1,0.18055253,0.21900141,0.89262736,0.8146257
0.5571161,0.7046284,0.632193,0.96909094,0.88053715,0,1,0.44790515,0.45070046,0.87930673,0.61692303
0.41920102,0.7957009,0.54128313,0.96940935,0.9286282,0,1,0.24635854,0.26530445,0.9013533,0.7419459
0.649358,0.47391418,0.8463468,0.98360187,0.90135556,1,0,0.61645895,0.6647336,0.86918825,0.4318177
0.16944194,0.9651077,0.11711692,0.9822943,0.9654677,0,1,0.025744433,0.047341675,0.96092886,0.95871633
0.19243774,0.9704843,0.1243714,0.9717766,0.95757186,0,1,0.04190764,0.05492778,0.95319384,0.9453232
0.5169347,0.73364097,0.6399226,0.9734207,0.86924237,0,1,0.4193178,0.41658252,0.86538917,0.64083326
0.5244784,0.75357366,0.6044855,0.9698961,0.91101056,0,1,0.3807933,0.41549844,0.8945437,0.6438076
0.41961348,0.78243506,0.4518017,0.97201836,0.8848421,0,1,0.26819545,0.30853105,0.85551775,0.76695085
0.21276295,0.96727896,0.14603892,0.9878242,0.970115,0,1,0.035245545,0.04821191,0.96909946,0.94199234
0.2542475,0.9304901,0.18657883,0.9693739,0.93638986,0,1,0.07674184,0.10200015,0.9237676,0.9127964
0.46720085,0.7395536,0.5317946,0.95973945,0.87149096,0,1,0.30569917,0.35968053,0.8611151,0.6895528
0.5355895,0.7062218,0.6319246,0.955345,0.8784724,0,1,0.4276579,0.44808874,0.8666,0.6281686
0.34443283,0.88300264,0.35322323,0.972676,0.9365962,0,1,0.12869,0.16880223,0.9363559,0.82696193
0.58652115,0.5909142,0.6991328,0.9542292,0.8539116,1,1,0.5083417,0.51322025,0.82792354,0.47715053
0.621842,0.48148197,0.79372615,0.96622247,0.84512466,1,0,0.6446932,0.6514434,0.76939857,0.4506054
0.31550524,0.9142856,0.27178356,0.96884257,0.93596464,0,1,0.114817955,0.13878205,0.925286,0.85443854
0.4675702,0.6676417,0.5374588,0.9701634,0.88011664,0,1,0.33911338,0.32770917,0.8624323,0.6492861
0.5987935,0.5856516,0.74698526,0.96336377,0.85391515,1,1,0.5280242,0.53438646,0.84626216,0.46774733
0.2285057,0.9632449,0.17349118,0.9839301,0.9680231,0,1,0.04870777,0.054594096,0.9646326,0.9286248
0.39656392,0.82558846,0.4220793,0.97038865,0.8965505,0,1,0.23191044,0.23551424,0.8884182,0.7955944
0.6753361,0.5766197,0.8364031,0.9861902,0.92091227,1,1,0.6233795,0.6374848,0.905212,0.42073125
0.76074344,0.23536068,0.9121646,0.9406687,0.7453625,1,0,0.85990345,0.8336283,0.66278726,0.22620751
0.32861245,0.9048922,0.3416331,0.97036934,0.9426469,0,1,0.11936796,0.15530187,0.94370425,0.84050786
0.61289346,0.60373986,0.79726315,0.98869234,0.9300509,0,1,0.53245467,0.56567794,0.90399444,0.54775345
0.33287024,0.86566126,0.2544956,0.93210876,0.8631254,0,1,0.15279187,0.16104141,0.8605154,0.81909746
0.3993796,0.85307837,0.37984022,0.959936,0.89078486,0,1,0.1904988,0.21950269,0.89689326,0.76508516
0.15325522,0.9702463,0.092708595,0.9643503,0.9336176,0,1,0.032686178,0.048228893,0.9350251,0.9471168
0.74278176,0.40975338,0.91462326,0.9908336,0.913319,1,0,0.7759519,0.7545216,0.87388855,0.3360069
0.6551828,0.4950278,0.8340402,0.9638781,0.8668522,1,0,0.6639821,0.68014956,0.83827245,0.41713968
0.509656,0.73415035,0.60035187,0.95548856,0.86958724,0,1,0.387872,0.44370165,0.87048626,0.623429
0.47838926,0.6801764,0.61185145,0.9622444,0.9076453,0,1,0.34785005,0.4069943,0.8587181,0.65532076
0.7416371,0.23026697,0.9204704,0.9604969,0.8282177,1,0,0.8219923,0.8549725,0.7172363,0.24024734
0.6331588,0.52941424,0.77999276,0.9634577,0.8664957,1,1,0.60631347,0.63027453,0.81652004,0.4867831
0.21470515,0.94399685,0.2164409,0.98698676,0.971456,0,1,0.05087759,0.06933074,0.9551861,0.9376184
0.22012529,0.9741608,0.13931374,0.9869601,0.9664413,0,1,0.038948093,0.052953236,0.9682117,0.93809986
0.49153847,0.7235276,0.6774477,0.9735556,0.9257635,0,1,0.38920134,0.41137686,0.9047246,0.63016087
0.22603941,0.92481333,0.15676606,0.95176685,0.9173138,0,1,0.06343719,0.08547933,0.90841514,0.9174655
0.7649106,0.16649471,0.937844,0.9306838,0.7309679,1,0,0.8901474,0.88092923,0.59166193,0.17813145
0.6143807,0.4668982,0.808899,0.9461247,0.84069926,1,0,0.63071585,0.6889396,0.8031276,0.4287521
0.481602,0.784399,0.54108113,0.9699962,0.90642804,0,1,0.31166276,0.3382637,0.89265585,0.6779028
0.56951106,0.6757057,0.7529487,0.9919862,0.9528586,0,1,0.4344326,0.49854457,0.91744775,0.6139663
0.67096275,0.43301412,0.8279772,0.94797933,0.79702485,1,0,0.700879,0.6949243,0.762293,0.37371927
0.48037252,0.8106565,0.5426324,0.9876058,0.92207414,0,1,0.2766878,0.30501798,0.91921467,0.723562
0.28760114,0.921663,0.2981068,0.9882209,0.970047,0,1,0.07600445,0.1208476,0.9532463,0.90781397
0.39545262,0.89601964,0.41657132,0.992335,0.9629022,0,1,0.14623041,0.18227972,0.957601,0.8309235
0.81398106,0.13634793,0.9593089,0.95138586,0.7557099,1,0,0.91953725,0.91953856,0.65024704,0.12595882
0.52108645,0.7832368,0.6121566,0.9857994,0.913636,0,1,0.34612474,0.3552283,0.91368985,0.6497119
0.45160124,0.7778884,0.52582777,0.9637419,0.9048135,0,1,0.30528936,0.28949413,0.88902783,0.7197151
0.5245577,0.7430337,0.61429477,0.9619769,0.8758073,0,1,0.39249688,0.38298824,0.87616175,0.646043
0.47602734,0.8057445,0.5146096,0.9702498,0.8989651,0,1,0.28109917,0.32957312,0.9034389,0.71567285
0.14154886,0.9814012,0.078213066,0.97613573,0.95458436,0,1,0.021955576,0.03396929,0.9616603,0.96456957
0.4073661,0.84821326,0.39685383,0.9762759,0.9064159,0,1,0.21095018,0.22480553,0.8993508,0.7900252
0.5602733,0.69843674,0.71411,0.9786248,0.8976068,0,1,0.4589057,0.42786986,0.8798387,0.5539306
0.48103645,0.80168474,0.6004534,0.9857586,0.93503,0,1,0.29388502,0.31258595,0.92467713,0.7213386
0.66445553,0.31268126,0.85825473,0.94448006,0.8075093,1,0,0.71802944,0.71759766,0.73558736,0.3113378
0.29816926,0.91847324,0.2789313,0.97670406,0.94773173,0,1,0.10436854,0.12100695,0.9357348,0.8900076
0.36838797,0.88767385,0.34286794,0.963898,0.9214359,0,1,0.1584814,0.17257649,0.9167308,0.8028674
0.7815417,0.23723516,0.9322878,0.96967053,0.80672693,1,0,0.86276364,0.86511385,0.7342422,0.19892113
0.3937452,0.82406116,0.44454268,0.9815515,0.9298757,0,1,0.18211098,0.24798729,0.92204934,0.8143646
0.6555246,0.3751029,0.8440871,0.93360156,0.80137604,1,0,0.73698,0.71370727,0.72625005,0.34866548
0.7667363,0.35627165,0.91754556,0.97924525,0.8727941,1,0,0.807822,0.78465825,0.83674115,0.26640525
0.58121455,0.54803884,0.6977231,0.9457767,0.8354591,1,1,0.5157197,0.540086,0.7971969,0.5100005
0.49963152,0.70336455,0.596598,0.9552437,0.8982661,0,1,0.36505952,0.38883784,0.86329615,0.6135382
0.45602024,0.8185837,0.5400225,0.9829914,0.9299702,0,1,0.29098675,0.30630842,0.9172448,0.73641264
0.35199282,0.8946243,0.3387185,0.968457,0.9293504,0,1,0.13302839,0.16432416,0.9321354,0.8163608
0.3497059,0.9193832,0.29440716,0.98360777,0.92686087,0,1,0.1322586,0.15505286,0.93940836,0.8462786
0.43161473,0.75939095,0.41988826,0.91999173,0.84301656,0,1,0.2890071,0.31310624,0.8217927,0.6999248
0.6746832,0.42586884,0.8465208,0.96584404,0.8511141,1,0,0.70547086,0.7397435,0.8074222,0.37158227
0.51898134,0.6550197,0.6273261,0.9645374,0.894082,0,1,0.3738476,0.4430581,0.84801626,0.6356193
0.39310384,0.843007,0.371806,0.9652293,0.89467394,0,1,0.1943185,0.24503565,0.89392513,0.8023018
0.5658097,0.469642,0.7413592,0.9096046,0.7951863,1,0,0.5732713,0.6071623,0.73923016,0.48258245
0.5344233,0.6808458,0.65419835,0.9673691,0.8812068,0,1,0.3997599,0.4365332,0.8759468,0.57268596
0.63639903,0.38838336,0.78721493,0.9081472,0.7713837,1,0,0.675415,0.6952357,0.67904145,0.41328403
0.56161815,0.48758873,0.66140574,0.90964234,0.75363696,1,1,0.5361251,0.5534292,0.71569043,0.49844933
0.71854997,0.3198515,0.8672252,0.9495296,0.8038609,1,0,0.7753035,0.7726132,0.71094304,0.29661557
0.66999966,0.28070652,0.8719618,0.92911726,0.77114177,1,0,0.77333975,0.7725757,0.6824,0.30081478
0.6975243,0.46543843,0.84509677,0.97802234,0.8707075,1,0,0.686598,0.7120974,0.8497574,0.36619914
0.49592614,0.7079083,0.6444335,0.97805685,0.914673,0,1,0.32697183,0.40012425,0.9079441,0.64944756
0.6006473,0.6666565,0.7229669,0.98141193,0.9084069,0,1,0.4937751,0.49746424,0.88822097,0.54055935
0.35224724,0.8961149,0.33043227,0.972891,0.93759537,0,1,0.142566,0.16546378,0.9282406,0.83852893
0.5761267,0.68685997,0.67420083,0.98130673,0.90168804,0,1,0.44118336,0.5034679,0.8904846,0.60184914
0.63622814,0.6115914,0.77854973,0.9796439,0.9055057,1,1,0.55604726,0.58814263,0.88955325,0.47375837
0.5641331,0.61517704,0.7240568,0.97866285,0.9022792,0,1,0.4680825,0.5030329,0.87439543,0.5818628
0.3154532,0.8686009,0.30324876,0.9549472,0.91095316,0,1,0.1262535,0.1519322,0.89532197,0.8430364
0.43130872,0.8181456,0.47345704,0.9657508,0.9210816,0,1,0.24198997,0.26637965,0.89672947,0.7678357
0.35011283,0.87573695,0.32113943,0.970876,0.90735835,0,1,0.13837557,0.17941853,0.9140005,0.83671737
0.60847294,0.56817114,0.78069216,0.9627281,0.8727064,1,1,0.5874837,0.63208055,0.8304261,0.50218403
0.3448322,0.9177298,0.32797077,0.9891595,0.96382755,0,1,0.10323414,0.14431825,0.9596879,0.8637463
0.6689063,0.41470793,0.82585746,0.9433763,0.8379449,1,0,0.68972987,0.68090576,0.7651772,0.35084897
0.22748835,0.9474617,0.18464005,0.97543514,0.95408845,0,1,0.052076165,0.07791313,0.9525765,0.9264872
0.5488348,0.7114076,0.70462835,0.98415005,0.90028787,0,1,0.45888785,0.43355232,0.8899408,0.62643486
0.36795124,0.873473,0.3694379,0.9724908,0.9231453,0,1,0.1722836,0.193556,0.9129242,0.8118634
0.76500136,0.30367354,0.91633314,0.9787246,0.8721075,1,0,0.8218043,0.82292014,0.77992797,0.28092527
0.35048133,0.88449085,0.39117238,0.98209137,0.949692,0,1,0.15896536,0.20151162,0.9317075,0.8507186
0.59213495,0.5858406,0.7186296,0.95375323,0.84792423,0,1,0.5482604,0.54228276,0.810006,0.5046297
0.31203234,0.931659,0.23203023,0.97561383,0.93647367,0,1,0.09902409,0.10779958,0.9381328,0.87217456
0.6728361,0.5075932,0.83228856,0.98100984,0.87999165,1,0,0.65419436,0.66311675,0.8543806,0.40854484
0.53054565,0.64771277,0.70561236,0.9740185,0.89567935,0,1,0.43152428,0.50966597,0.8605636,0.6334081
0.4557047,0.72133416,0.610259,0.9688136,0.92323565,0,1,0.296219,0.34310985,0.8827826,0.69621027
0.72451454,0.35455945,0.8656052,0.9794272,0.83431494,1,0,0.73904663,0.79904425,0.8086675,0.34876806
0.57903284,0.5799752,0.6880744,0.93792796,0.82714045,1,1,0.50767976,0.54256034,0.8117102,0.5107292
0.59658563,0.6262379,0.69445205,0.97379863,0.89201856,0,1,0.51455337,0.555526,0.8534725,0.553728
0.63995,0.5109821,0.8258669,0.9814709,0.88877326,1,1,0.6349971,0.647278,0.8515904,0.4672285
0.53163475,0.6288011,0.6469139,0.9467888,0.8445637,0,1,0.48007056,0.48709896,0.79794055,0.58522487
0.45834625,0.76770234,0.47871426,0.9429397,0.84265876,0,1,0.31433854,0.3189278,0.84951675,0.674852
0.35333985,0.75425124,0.5188701,0.94947505,0.9109761,0,1,0.22823219,0.26461643,0.8592838,0.77415544
0.40792266,0.7849547,0.43390882,0.9194513,0.84687567,0,1,0.2455919,0.25480545,0.84602153,0.70354307
0.17184506,0.97053635,0.13987507,0.9851481,0.97218025,0,1,0.032455646,0.048633732,0.9636013,0.96071196
0.25011733,0.93863034,0.18675122,0.9662922,0.93718565,0,1,0.06874103,0.093478665,0.9353758,0.9081566
0.5278293,0.6929358,0.6498048,0.96955156,0.9035687,0,1,0.43581593,0.43390587,0.8690336,0.61607987
0.41689563,0.8436281,0.40664113,0.9548171,0.86039484,0,1,0.2192147,0.26070505,0.8890192,0.75291896
0.4672255,0.65890485,0.5978968,0.94859725,0.88191575,0,1,0.3516376,0.415915,0.8233574,0.6661492
0.36640415,0.8748269,0.37921137,0.97545755,0.9350438,0,1,0.15216002,0.1602178,0.9291409,0.80073434
0.68118596,0.32662442,0.8659068,0.9379897,0.79467493,1,0,0.7452583,0.7756295,0.73388773,0.33737102
0.6761446,0.38576543,0.85223544,0.9586098,0.8159262,1,0,0.7238104,0.69333166,0.7738063,0.34574503
0.5078922,0.7260271,0.65935284,0.97292817,0.9205284,0,1,0.38752085,0.3690796,0.8977882,0.63332266
0.642728,0.36898473,0.8663711,0.96700263,0.87290007,1,0,0.6803093,0.7304241,0.76194704,0.43588182
0.6589603,0.5290648,0.8096979,0.9822745,0.8958102,1,1,0.64074934,0.6127659,0.84462816,0.44720712
0.8046952,0.16040334,0.95668316,0.9735841,0.82994604,1,0,0.89697176,0.8933329,0.7123774,0.1513102
0.38723364,0.85808235,0.4215868,0.97292244,0.92669266,0,1,0.18566105,0.21844614,0.9178674,0.79072076
0.33163023,0.91876805,0.27931345,0.9823443,0.9374846,0,1,0.1153833,0.11704951,0.93221384,0.85972446
0.55547756,0.69048166,0.7006401,0.98687065,0.93347996,0,1,0.38392067,0.4431816,0.9189362,0.601244
0.641023,0.44096932,0.824273,0.9600043,0.8418947,1,0,0.7038907,0.70865124,0.7515103,0.413507
0.49791536,0.748323,0.53272384,0.96237904,0.8816577,0,1,0.31977534,0.3665761,0.8824623,0.67230964
0.4637113,0.7083275,0.52406406,0.9248332,0.8521298,0,1,0.32782388,0.3662577,0.8219815,0.6560502
